,0,1
0,0.04597701149425287,0.9540229885057471
1,0.15,0.85
2,0.06451612903225806,0.9354838709677419
3,0.14285714285714285,0.8571428571428571
4,0.10784313725490197,0.8921568627450981
5,0.13533834586466165,0.8646616541353384
6,0.13541666666666666,0.8645833333333334
7,0.08181818181818182,0.9181818181818182
8,0.12315270935960591,0.8768472906403941
9,0.1206896551724138,0.8793103448275862
10,0.20224719101123595,0.797752808988764
11,0.11805555555555555,0.8819444444444444
12,0.05063291139240506,0.9493670886075949
13,0.19736842105263158,0.8026315789473685
14,0.06796116504854369,0.9320388349514563
15,0.208955223880597,0.7910447761194029
16,0.12745098039215685,0.8725490196078431
17,0.14035087719298245,0.8596491228070176
18,0.20863309352517986,0.7913669064748201
19,0.21705426356589147,0.7829457364341085
20,0.2011173184357542,0.7988826815642458
21,0.09782608695652174,0.9021739130434783
22,0.1523809523809524,0.8476190476190476
23,0.10655737704918032,0.8934426229508197
24,0.12345679012345678,0.8765432098765432
25,0.10919540229885058,0.8908045977011494
26,0.14285714285714285,0.8571428571428571
27,0.16176470588235295,0.8382352941176471
28,0.13861386138613863,0.8613861386138614
29,0.16161616161616163,0.8383838383838383
30,0.12,0.88
31,0.16184971098265896,0.838150289017341
32,0.11486486486486487,0.8851351351351351
33,0.07246376811594203,0.927536231884058
34,0.1782178217821782,0.8217821782178217
35,0.061946902654867256,0.9380530973451328
36,0.12385321100917432,0.8761467889908257
37,0.1111111111111111,0.8888888888888888
38,0.17341040462427745,0.8265895953757225
39,0.10204081632653061,0.8979591836734694
40,0.15555555555555556,0.8444444444444444
41,0.20689655172413793,0.7931034482758621
42,0.0963855421686747,0.9036144578313253
43,0.16753926701570682,0.8324607329842932
44,0.046296296296296294,0.9537037037037037
45,0.19337016574585636,0.8066298342541437
46,0.13725490196078433,0.8627450980392157
47,0.12686567164179105,0.8731343283582089
48,0.1822429906542056,0.8177570093457944
49,0.10377358490566038,0.8962264150943396
50,0.13471502590673576,0.8652849740932642
51,0.10416666666666667,0.8958333333333334
52,0.22346368715083798,0.776536312849162
53,0.2158273381294964,0.7841726618705036
54,0.18253968253968253,0.8174603174603174
55,0.16666666666666666,0.8333333333333334
56,0.08035714285714286,0.9196428571428571
57,0.20918367346938777,0.7908163265306123
58,0.11650485436893204,0.883495145631068
59,0.22065727699530516,0.7793427230046949
60,0.16339869281045752,0.8366013071895425
61,0.1188118811881188,0.8811881188118812
62,0.1791044776119403,0.8208955223880597
63,0.11224489795918367,0.8877551020408163
64,0.22872340425531915,0.7712765957446809
65,0.10891089108910891,0.8910891089108911
66,0.19402985074626866,0.8059701492537313
67,0.22962962962962963,0.7703703703703704
68,0.1893939393939394,0.8106060606060606
69,0.2626728110599078,0.7373271889400922
70,0.10185185185185185,0.8981481481481481
71,0.25,0.75
72,0.12631578947368421,0.8736842105263158
73,0.22459893048128343,0.7754010695187166
74,0.16037735849056603,0.839622641509434
75,0.17518248175182483,0.8248175182481752
76,0.20100502512562815,0.7989949748743719
77,0.06451612903225806,0.9354838709677419
78,0.21212121212121213,0.7878787878787878
79,0.0970873786407767,0.9029126213592233
80,0.17777777777777778,0.8222222222222222
81,0.2,0.8
82,0.10077519379844961,0.8992248062015504
83,0.21693121693121692,0.783068783068783
84,0.07608695652173914,0.9239130434782609
85,0.18269230769230768,0.8173076923076923
86,0.05555555555555555,0.9444444444444444
87,0.18497109826589594,0.815028901734104
88,0.13513513513513514,0.8648648648648649
89,0.2222222222222222,0.7777777777777778
90,0.17486338797814208,0.825136612021858
91,0.03488372093023256,0.9651162790697675
92,0.1990521327014218,0.8009478672985783
93,0.05357142857142857,0.9464285714285714
94,0.14942528735632185,0.8505747126436781
95,0.1111111111111111,0.8888888888888888
96,0.16176470588235295,0.8382352941176471
97,0.14606741573033707,0.8539325842696629
98,0.09345794392523364,0.9065420560747663
99,0.16371681415929204,0.8362831858407079
100,0.0967741935483871,0.9032258064516129
101,0.16336633663366337,0.8366336633663366
102,0.16774193548387098,0.832258064516129
103,0.2028985507246377,0.7971014492753623
104,0.2556053811659193,0.7443946188340808
105,0.0625,0.9375
106,0.22321428571428573,0.7767857142857143
107,0.11267605633802817,0.8873239436619719
108,0.2398190045248869,0.7601809954751131
109,0.273224043715847,0.726775956284153
110,0.22727272727272727,0.7727272727272727
111,0.2981651376146789,0.7018348623853211
112,0.20168067226890757,0.7983193277310925
113,0.2851063829787234,0.7148936170212766
114,0.15555555555555556,0.8444444444444444
115,0.3230088495575221,0.6769911504424779
116,0.22424242424242424,0.7757575757575758
117,0.24113475177304963,0.7588652482269503
118,0.23348017621145375,0.7665198237885462
119,0.05263157894736842,0.9473684210526315
120,0.24861878453038674,0.7513812154696132
121,0.34177215189873417,0.6582278481012658
